D1,D2,RR,EXP_PROB1,EXP_PROB0,AR,PROBZ
5000,6344,0.502352539,0.000740613,0.001474288,-0.000733676,0
5000,6345,0.36619978,0.002921911,0.007979009,-0.005057098,0
5000,6346,0.382193651,0.000422539,0.001105562,-0.000683023,0
5000,6347,0.455362735,0.000543376,0.001193281,-0.000649905,0
5000,6348,0.494733713,0.051370445,0.103834535,-0.05246409,0
5000,6349,0.580493612,0.002767552,0.004767584,-0.002000032,0
5000,6350,0.67350195,0.019810216,0.029413747,-0.009603531,0
5000,6352,0.538513316,0.04931544,0.091577012,-0.042261571,0
5000,6353,0.512995318,0.005662957,0.011039004,-0.005376047,0
5000,6354,0.701995018,0.001279311,0.001822393,-0.000543082,0
5000,6355,0.734187342,0.000895751,0.001220058,-0.000324307,0
5000,6356,0.622319039,0.000255706,0.000410893,-0.000155186,1.38E-14
5000,6357,0.518634126,0.00112729,0.002173575,-0.001046285,0
5000,6358,0.463503073,0.007954958,0.017162687,-0.009207729,0
5000,6359,0.632413629,0.000151241,0.000239149,-0.000087908,1.13E-08
5000,6360,0.661202549,0.000709429,0.001072937,-0.000363508,0
5000,6361,0.522984154,0.001054009,0.002015374,-0.000961365,0
5000,6362,0.516536863,0.017379448,0.033646094,-0.016266646,0
5000,6363,0.554571793,0.017650746,0.031827702,-0.014176956,0
5000,6364,0.58306354,0.004589459,0.007871285,-0.003281825,0
5000,6365,0.618281552,0.033811691,0.05468656,-0.020874869,0
5000,6366,0.535838958,0.008527179,0.015913697,-0.007386518,0
5000,6367,0.989310049,0.000329768,0.000333331,-3.56E-06,0.851285577
5000,6368,0.840691565,0.005320716,0.006328976,-0.001008259,0
5000,6369,0.618764478,0.026555247,0.042916567,-0.01636132,0
5000,6370,0.622971144,0.004131059,0.00663122,-0.002500161,0
5000,6371,0.53469371,0.003119928,0.005834981,-0.002715053,0
5000,6372,0.63594114,0.002467409,0.003879933,-0.001412524,0
5000,6374,0.689370512,0.00267556,0.003881164,-0.001205604,0
5000,6376,0.516885544,0.001149898,0.002224667,-0.001074769,0
5000,6377,0.559140249,0.011077225,0.019811174,-0.008733949,0
5000,6378,0.589854277,0.01261614,0.02138857,-0.008772431,0
5000,6379,0.432943201,0.002231193,0.005153546,-0.002922353,0
5000,6380,0.524402374,0.000160596,0.000306246,-0.00014565,0
5000,6381,0.533021656,0.004403916,0.008262171,-0.003858255,0
5000,6383,0.480674196,0.000109923,0.000228684,-0.000118761,1.55E-15
5000,6385,0.538641155,0.003518299,0.006531806,-0.003013506,0
5000,6386,0.510402131,0.010105853,0.019799786,-0.009693933,0
5000,6388,0.528199896,0.037892076,0.071738137,-0.03384606,0
5000,6389,0.509604947,0.009675518,0.018986311,-0.009310793,0
5000,6390,0.533128282,0.004305687,0.008076269,-0.003770582,0
5000,6392,0.538104175,0.000636147,0.001182201,-0.000546054,0
5000,6393,0.530203308,0.004441337,0.008376667,-0.00393533,0
5000,6394,0.481327228,0.002808091,0.005834058,-0.003025967,0
5000,6395,0.528233253,0.012835205,0.024298366,-0.011463161,0
5000,6396,0.673192924,0.003279744,0.004871923,-0.001592179,0
5000,6397,0.611158966,7.01633E-05,0.000114804,-0.00004464,2.75361E-05
5000,6398,0.642927939,0.000180865,0.000281315,-0.00010045,1.86E-09
5000,6399,0.469658037,0.000113041,0.000240688,-0.000127647,0
5000,6401,0.537757536,0.01959349,0.036435546,-0.016842057,0
5000,6402,0.540290556,0.000522327,0.000966752,-0.000444425,0
5000,6403,0.503777618,0.000336004,0.000666969,-0.000330965,0
5000,6404,0.485877213,0.001609858,0.003313302,-0.001703444,0
5000,6405,0.573456032,0.003223614,0.005621379,-0.002397765,0
5000,6407,0.516796241,0.000197237,0.000381653,-0.000184416,0
5000,6408,0.529265692,0.000316514,0.000598026,-0.000281511,0
5000,6409,0.66783169,0.00485608,0.007271412,-0.002415333,0
5000,6410,0.490587026,0.001606739,0.003275136,-0.001668397,0
5000,6411,0.523067425,0.000128633,0.00024592,-0.000117287,3.49E-14
5000,6413,0.560782185,0.000604964,0.001078785,-0.000473822,0
5000,6414,0.516944799,0.000350037,0.000677126,-0.000327089,0
5000,6415,0.540061397,0.00047789,0.000884881,-0.000406991,0
5000,6417,0.532814889,0.003404479,0.006389609,-0.00298513,0
5000,6418,0.523610415,0.00300143,0.005732181,-0.002730751,0
5000,6420,0.857145931,0.000277535,0.000323789,-0.000046255,0.011924426
5000,6421,0.572748803,0.000215947,0.000377036,-0.000161089,0
5000,6422,0.483526223,0.000909004,0.001879949,-0.000970944,0
5000,6424,0.627378265,0.00043891,0.000699595,-0.000260684,0
5000,6425,0.554156462,0.001823466,0.003290526,-0.00146706,0
5000,6426,0.656317403,0.017019276,0.025931472,-0.008912196,0
5000,6427,0.515399348,0.009816624,0.019046637,-0.009230013,0
5000,6428,0.521518504,0.036074068,0.069171213,-0.033097145,0
5000,6429,0.512633634,0.000713327,0.001391494,-0.000678168,0
5000,6430,0.514544187,0.021413837,0.041617101,-0.020203263,0
5000,6432,0.707158837,4.28776E-05,6.06336E-05,-0.000017756,0.023080438
5000,6433,0.484667477,8.96531E-05,0.000184979,-0.000095325,1.11E-12
5000,6434,0.658061089,4.13184E-05,6.27881E-05,-0.00002147,0.006642863
5000,6436,0.475918482,0.000418641,0.000879649,-0.000461008,0
5000,6437,0.494810685,0.002241327,0.004529667,-0.002288339,0
5000,6438,0.52547086,0.029075669,0.0553326,-0.026256931,0
5000,6439,0.52447718,0.038332546,0.073087157,-0.034754611,0
5000,6440,0.520425135,0.063714507,0.122427805,-0.058713298,0
5000,6441,0.488712552,0.005040063,0.01031294,-0.005272877,0
5000,6442,0.51094025,0.02140916,0.041901494,-0.020492334,0
5000,6443,0.527200269,0.090790522,0.172212587,-0.081422065,0
5000,6444,0.536630145,0.001665209,0.003103085,-0.001437876,0
5000,6445,0.860786342,0.000298584,0.000346873,-0.000048289,0.011246608
5000,6446,0.632834715,0.000939409,0.001484445,-0.000545037,0
5000,6448,0.657521252,0.000158257,0.000240688,-0.00008243,1.02E-07
5000,6449,0.433971958,0.000639266,0.001473057,-0.000833792,0
5000,6450,0.441369319,0.001665209,0.003772824,-0.002107615,0
5000,6451,0.566933905,4.83347E-05,8.52563E-05,-0.000036922,5.35744E-05
5000,6452,0.468421867,0.000403829,0.000862105,-0.000458276,0
5000,6453,0.44549723,0.000178527,0.000400736,-0.000222209,0
5000,6454,0.642560385,0.000375763,0.000584791,-0.000209027,0
5000,6455,0.614404915,0.000159037,0.000258847,-0.00009981,4.32E-10
5000,6456,0.624704893,0.000442808,0.000708828,-0.00026602,0
5000,6459,0.669751892,0.000550392,0.000821785,-0.000271393,0
5000,6462,0.874373476,0.000763221,0.000872877,-0.000109657,0.000291135
5000,6463,0.794108837,0.005623978,0.007082125,-0.001458147,0
5000,6464,0.776097828,0.000413963,0.000533391,-0.000119427,3.20E-07
5000,6465,0.555527526,0.006783231,0.012210432,-0.005427201,0
5000,6466,0.527523769,0.001233315,0.002337932,-0.001104617,0
5000,6467,0.540972184,0.001694833,0.00313294,-0.001438107,0
5000,6468,0.475848946,0.006124476,0.01287063,-0.006746155,0
5000,6469,0.500228535,0.006100309,0.012195043,-0.006094735,0
5000,6470,0.450773772,0.027274031,0.060504921,-0.033230889,0
5000,6471,0.426666067,0.005355019,0.012550842,-0.007195824,0
5000,6472,0.760995782,0.000370306,0.000486608,-0.000116301,1.78E-07
5000,6473,0.496515879,0.002945299,0.005931933,-0.002986634,0
5000,6474,1.032649709,4.13184E-05,0.000040012,1.31E-06,0.843717156
5000,6475,0.500088224,0.000360172,0.000720216,-0.000360044,0
5000,6522,0.582666616,9.43306E-05,0.000161895,-0.000067564,8.44E-08
5000,6523,0.596075395,0.000572221,0.00095998,-0.00038776,0
5000,6526,0.604674521,0.000140327,0.00023207,-0.000091743,1.32E-09
5000,6530,0.502653339,0.000239335,0.000476143,-0.000236808,0
5000,6533,0.640086667,5.45715E-05,8.52563E-05,-0.000030685,0.000852427
5000,6536,0.641111109,9.51102E-05,0.000148352,-0.000053242,0.000011512
5000,6539,0.742634583,8.73143E-05,0.000117574,-0.000030259,0.005618862
5000,6540,0.560671152,6.62653E-05,0.000118189,-0.000051924,1.38E-06
5000,6545,0.592257177,0.028125346,0.0474884,-0.019363054,0
5000,6546,0.547288119,0.017810562,0.032543302,-0.014732739,0
5000,6547,0.56605355,0.006483868,0.011454513,-0.004970645,0
5000,6548,0.604814258,0.003239985,0.005356992,-0.002117007,0
5000,6549,0.65500555,0.001354152,0.002067389,-0.000713238,0
5000,6550,0.555573218,0.003884708,0.006992252,-0.003107544,0
5000,6551,0.572666119,0.008608257,0.015031894,-0.006423638,0
5000,6552,0.686409903,0.000432674,0.000630343,-0.000197669,3.77E-15
5000,6553,0.595005735,0.00361341,0.006072899,-0.002459489,0
5000,6554,0.49918262,0.008140501,0.016307662,-0.00816716,0
5000,6555,0.506690683,0.00219845,0.00433884,-0.00214039,0
5000,6556,0.547392978,0.000349257,0.000638038,-0.00028878,0
5000,6558,0.697768266,0.001397029,0.002002139,-0.00060511,0
5000,6559,0.918021743,0.000728139,0.000793161,-0.000065022,0.025067839
5000,6560,1.069802347,0.000159037,0.00014866,1.03768E-05,0.419017045
5000,6562,0.56431127,0.000271298,0.00048076,-0.000209462,0
5000,6563,0.620792306,0.001420417,0.002288071,-0.000867654,0
5000,6564,0.423118421,5.69102E-05,0.000134502,-0.000077592,1.03E-11
5000,6566,0.630716258,0.001027503,0.001629104,-0.000601602,0
5000,6569,0.615883522,0.000449825,0.000730373,-0.000280548,0
5000,6570,0.622652398,0.007859848,0.012623172,-0.004763324,0
5000,6571,0.638366966,0.001646499,0.002579235,-0.000932737,0
5000,6572,0.58889712,0.00020971,0.000356107,-0.000146397,5.11E-15
5000,6573,0.631175558,0.010605572,0.016802887,-0.006197315,0
5000,6574,1.332050591,0.000102906,7.72539E-05,2.56522E-05,0.007656082
5000,6575,0.757904966,0.01206107,0.015913697,-0.003852627,0
5000,6576,0.84468349,0.001159254,0.001372412,-0.000213158,1.70E-08
5000,6577,0.658264432,0.002449479,0.003721116,-0.001271638,0
5000,6578,0.809008383,0.003442679,0.004255431,-0.000812752,0
5000,6579,0.689157672,0.007905844,0.011471749,-0.003565905,0
5000,6580,0.507226834,0.00896531,0.017675149,-0.008709839,0
5000,6581,0.558678955,0.011420245,0.020441517,-0.009021272,0
5000,6582,0.841836066,0.000265841,0.000315787,-0.000049946,0.005873439
5000,6583,0.551024111,0.029124004,0.052854318,-0.023730314,0
5000,6584,0.540091119,0.01188956,0.022013989,-0.010124429,0
5000,6585,0.787606116,0.014980643,0.019020475,-0.004039833,0
5000,6586,0.583784037,0.00686197,0.011754296,-0.004892325,0
5000,6587,0.631322693,0.029116208,0.046119374,-0.017003167,0
5000,6588,0.523060319,0.003519079,0.006727865,-0.003208786,0
5000,6589,1.006016397,0.000767898,0.000763306,4.59E-06,0.873410441
5000,6590,0.579370874,0.016569452,0.028599041,-0.01202959,0
5000,6591,0.59045738,0.0159793,0.02706258,-0.01108328,0
5000,6592,0.621372872,0.001092988,0.001758989,-0.000666001,0
5000,6594,0.617580926,0.004915329,0.007959003,-0.003043675,0
5000,6595,0.707997888,0.018305603,0.025855449,-0.007549846,0
5000,6596,0.599928861,0.004382088,0.007304345,-0.002922258,0
5000,6597,0.643122792,0.000101347,0.000157586,-0.000056239,6.96E-06
5000,6598,0.685168812,0.000120837,0.000176361,-0.000055524,2.96166E-05
5000,6599,0.653040109,0.00154827,0.002370865,-0.000822595,0
5000,6600,0.577424834,0.000429555,0.000743916,-0.00031436,0
5000,6602,0.534170127,0.001563862,0.002927648,-0.001363786,0
5000,6603,0.639467984,0.00179774,0.002811305,-0.001013565,0
5000,6644,0.735958129,0.09174942,0.124666631,-0.03291721,0
5000,6645,0.644565117,0.037377546,0.057988781,-0.020611236,0
5000,6648,0.63867589,0.01121989,0.017567424,-0.006347534,0
5000,6652,0.860744178,0.004476418,0.005200637,-0.000724219,0
5000,6653,0.696514873,0.000742172,0.00106555,-0.000323379,0
5000,6654,0.74928898,0.094270621,0.125813436,-0.031542815,0
6000,699,1.152093,0.050153,0.043532,0.006621,0
6000,6003,0.4322,0.041718,0.096525,-0.054807,0
6000,6005,0.470526,0.000299,0.000635,-0.000336,0
6000,6006,0.487432,0.136699,0.280446,-0.143747,0
6000,6007,1.051491,0.011361,0.010804,0.000557,0.00001
6000,6018,0.559942,0.003349,0.005982,-0.002633,0
6000,6021,0.623034,0.000064,0.000102,-0.000038,0.001116
6000,6026,1.092736,0.00541,0.004951,0.000459,0
6000,6027,0.789277,0.000112,0.000142,-0.00003,0.033607
6000,6030,0.746894,0.000467,0.000625,-0.000158,0
6000,6032,0.607993,0.000389,0.000641,-0.000252,0
6000,6033,0.719152,0.001847,0.002569,-0.000722,0
6000,6034,0.576844,0.000655,0.001136,-0.000481,0
6000,6035,0.561573,0.000858,0.001528,-0.00067,0
6000,6038,0.594223,0.000955,0.001607,-0.000652,0
6000,6039,0.296327,0.003039,0.010257,-0.007218,0
6000,6040,0.503279,0.003471,0.006897,-0.003426,0
6000,6044,0.436713,0.002947,0.006749,-0.003802,0
6000,6047,0.679712,0.002183,0.003212,-0.001029,0
6000,6051,0.581744,0.009603,0.016508,-0.006905,0
6000,6053,0.765206,0.000078,0.000102,-0.000024,0.044253
6000,6054,0.634927,0.000124,0.000195,-0.000071,0.000013
6000,6058,0.378087,0.033135,0.08764,-0.054505,0
6000,6059,0.634193,0.088197,0.139069,-0.050872,0
6000,6064,0.464281,0.012806,0.027583,-0.014777,0
6000,6065,0.694264,0.00021,0.000303,-0.000093,6.00E-06
6000,6066,0.508726,0.000635,0.001248,-0.000613,0
6000,6067,0.643428,0.026531,0.041234,-0.014703,0
6000,6068,0.754923,0.000204,0.000271,-0.000067,0.000631
6000,6069,0.651529,0.000117,0.000179,-0.000062,0.000066
6000,6070,0.582825,0.000269,0.000462,-0.000193,0
6000,6072,0.540149,0.016221,0.030031,-0.01381,0
6000,6073,0.548304,0.200978,0.366545,-0.165567,0
6000,6074,0.801722,0.000216,0.000269,-0.000053,0.00605
6000,6079,0.458926,0.001208,0.002632,-0.001424,0
6000,6084,0.490348,0.000726,0.00148,-0.000754,0
6000,6089,0.439838,0.000068,0.000155,-0.000087,0
6000,6090,0.525929,0.000086,0.000164,-0.000078,0
6000,6094,0.485773,0.002709,0.005577,-0.002868,0
6000,6095,0.702362,0.005055,0.007197,-0.002142,0
6000,6101,0.973328,0.002421,0.002487,-0.000066,0.269548
6000,6102,1.201139,0.002236,0.001861,0.000375,0
6000,6103,0.961808,0.016782,0.017449,-0.000667,0.000024
6000,6104,0.744685,0.000372,0.0005,-0.000128,1.00E-06
6000,6105,1.129481,0.018317,0.016218,0.002099,0
6000,6106,0.992074,0.000277,0.000279,-2.00E-06,0.912733
6000,6107,0.980028,0.010862,0.011084,-0.000222,0.079864
6000,6108,0.837448,0.002233,0.002667,-0.000434,0
6000,6109,0.821469,0.002677,0.003259,-0.000582,0
6000,6110,0.791855,0.000157,0.000198,-0.000041,0.013386
6000,6111,0.834396,0.000619,0.000742,-0.000123,0.000148
6000,6112,0.935226,0.001157,0.001237,-0.00008,0.057723
6000,6113,0.8685,0.009834,0.011323,-0.001489,0
6000,6114,0.834358,0.000394,0.000472,-0.000078,0.002457
6000,6115,0.594193,0.000501,0.000843,-0.000342,0
6000,6116,0.697395,0.001324,0.001898,-0.000574,0
6000,6117,0.900263,0.000884,0.000982,-0.000098,0.008963
6000,6118,0.851138,0.000104,0.000123,-0.000019,0.16603
6000,6123,0.749964,0.0001,0.000133,-0.000033,0.014402
6000,6124,0.526473,0.006043,0.011477,-0.005434,0
6000,6125,0.685721,0.000124,0.00018,-0.000056,0.00032
6000,6126,0.713087,0.002574,0.00361,-0.001036,0
6000,6127,0.741615,0.000696,0.000938,-0.000242,0
6000,6128,0.792734,0.002954,0.003727,-0.000773,0
6000,6129,0.847119,0.000081,0.000095,-0.000014,0.210179
6000,6130,0.79889,0.001012,0.001266,-0.000254,0
6000,6131,0.531586,0.002731,0.005137,-0.002406,0
6000,6132,0.985887,0.008995,0.009123,-0.000128,0.262239
6000,6133,0.823824,0.000131,0.000158,-0.000027,0.061778
6000,6134,0.764967,0.001814,0.002372,-0.000558,0
6000,6135,0.701835,0.000892,0.001272,-0.00038,0
6000,6136,0.706798,0.00089,0.001259,-0.000369,0
6000,6137,0.585438,0.001201,0.002052,-0.000851,0
6000,6139,0.599797,0.154421,0.257456,-0.103035,0
6000,6140,0.566988,0.040862,0.072068,-0.031206,0
6000,6141,0.517879,0.00026,0.000502,-0.000242,0
6000,6144,0.521556,0.003907,0.007491,-0.003584,0
6000,6145,0.529112,0.001139,0.002152,-0.001013,0
6000,6146,0.600172,0.012824,0.021368,-0.008544,0
6000,6147,0.670031,0.014065,0.020992,-0.006927,0
6000,6148,0.752627,0.000169,0.000225,-0.000056,0.001666
6000,6149,0.692605,0.011686,0.016872,-0.005186,0
6000,6150,0.538851,0.004106,0.007619,-0.003513,0
6000,6151,0.689432,0.000849,0.001232,-0.000383,0
6000,6153,0.545089,0.003083,0.005655,-0.002572,0
6000,6154,0.603694,0.000245,0.000406,-0.000161,0
6000,6156,0.568179,0.000266,0.000468,-0.000202,0
6000,6157,0.485455,0.034248,0.070549,-0.036301,0
6000,6159,0.662321,0.00348,0.005254,-0.001774,0
6000,6160,0.518622,0.000076,0.000147,-0.000071,1.00E-06
6000,6161,0.569657,0.000322,0.000566,-0.000244,0
6000,6162,0.52435,0.000184,0.000351,-0.000167,0
6000,6163,0.42602,0.000494,0.001159,-0.000665,0
6000,6164,0.371929,0.000112,0.000302,-0.00019,0
6000,6166,0.601956,0.000144,0.00024,-0.000096,0
6000,6167,0.492847,0.001657,0.003361,-0.001704,0
6000,6169,0.383434,0.000761,0.001984,-0.001223,0
6000,6171,0.54531,0.000128,0.000235,-0.000107,0
6000,6172,0.6608,0.000534,0.000808,-0.000274,0
6000,6173,0.400585,0.001428,0.003566,-0.002138,0
6000,6174,1.318628,0.000701,0.000531,0.00017,0
6000,6175,0.542126,0.000864,0.001594,-0.00073,0
6000,6176,0.466588,0.00513,0.010994,-0.005864,0
6000,6177,0.430779,0.000248,0.000575,-0.000327,0
6000,6178,0.498274,0.000914,0.001834,-0.00092,0
6000,6180,0.42377,0.00022,0.00052,-0.0003,0
6000,6184,0.619394,0.000066,0.000106,-0.00004,0.00078
6000,6186,0.814827,0.000078,0.000096,-0.000018,0.125915
6000,6190,0.600117,0.150831,0.251336,-0.100505,0
6000,6191,0.491305,0.001519,0.003092,-0.001573,0
6000,6192,0.458816,0.000371,0.000809,-0.000438,0
6000,6193,0.504582,0.001098,0.002176,-0.001078,0
6000,6195,0.59446,0.000089,0.000149,-0.00006,0.000022
6000,6196,0.497879,0.004844,0.009728,-0.004884,0
6000,6197,0.635456,0.008134,0.0128,-0.004666,0
6000,6198,0.933905,0.011402,0.012209,-0.000807,0
6000,6200,0.869598,0.000862,0.000991,-0.000129,0.000576
6000,6201,0.503548,0.011633,0.023103,-0.01147,0
6000,6202,0.750498,0.001337,0.001782,-0.000445,0
6000,6203,0.976806,0.019658,0.020125,-0.000467,0.005884
6000,6204,0.566288,0.001454,0.002568,-0.001114,0
6000,6205,1.095738,0.005261,0.004802,0.000459,0
6000,6206,0.536645,0.028848,0.053757,-0.024909,0
6000,6207,0.453749,0.041298,0.091015,-0.049717,0
6000,6208,0.66829,0.000262,0.000392,-0.00013,0
6000,6209,0.454278,0.018688,0.041137,-0.022449,0
6000,6210,0.475961,0.001533,0.00322,-0.001687,0
6000,6211,0.674291,0.000708,0.001051,-0.000343,0
6000,6212,1.2903,0.001394,0.001081,0.000313,0
6000,6213,0.798095,0.000183,0.000229,-0.000046,0.009886
6000,6214,0.615594,0.000066,0.000107,-0.000041,0.000663
6000,6215,0.468279,0.000163,0.000349,-0.000186,0
6000,6216,0.884129,0.000512,0.000579,-0.000067,0.019559
6000,6217,0.675669,0.001399,0.00207,-0.000671,0
6000,6219,0.734457,0.000401,0.000546,-0.000145,0
6000,6220,0.795647,0.00054,0.000679,-0.000139,7.00E-06
6000,6222,0.879385,0.000869,0.000988,-0.000119,0.001494
6000,6223,0.719434,0.003783,0.005259,-0.001476,0
6000,6224,0.430817,0.006148,0.014271,-0.008123,0
6000,6225,0.381114,0.001671,0.004385,-0.002714,0
6000,6226,0.790599,0.001131,0.00143,-0.000299,0
6000,6227,0.492137,0.009399,0.019098,-0.009699,0
6000,6228,0.571748,0.000066,0.000115,-0.000049,0.00008
6000,6229,0.666562,0.000375,0.000562,-0.000187,0
6000,6230,0.750292,0.006057,0.008073,-0.002016,0
6000,6231,0.410501,0.048577,0.118336,-0.069759,0
6000,6232,0.537354,0.011536,0.021468,-0.009932,0
6000,6233,0.51844,0.00186,0.003587,-0.001727,0
6000,6234,0.459283,0.034059,0.074156,-0.040097,0
6000,6235,0.506242,0.066763,0.131879,-0.065116,0
6000,6236,0.517757,0.014908,0.028793,-0.013885,0
6000,6237,0.608442,0.000961,0.001579,-0.000618,0
6000,6238,1.055197,0.01459,0.013827,0.000763,0
6000,6239,0.524614,0.007536,0.014364,-0.006828,0
6000,6240,0.794637,0.000958,0.001206,-0.000248,0
6000,6242,0.535302,0.103724,0.193768,-0.090044,0
6000,6243,0.472002,0.118302,0.250638,-0.132336,0
6000,6244,0.517082,0.170528,0.329789,-0.159261,0
6000,6245,0.508608,0.071837,0.141242,-0.069405,0
6000,6246,0.48399,0.030002,0.061988,-0.031986,0
6000,6247,0.517056,0.094432,0.182634,-0.088202,0
6000,6248,0.585531,0.00224,0.003826,-0.001586,0
6000,6249,0.620616,0.008508,0.013708,-0.0052,0
6000,6250,0.607951,0.118365,0.194695,-0.07633,0
6000,6251,0.554061,0.001173,0.002117,-0.000944,0
6000,6252,0.58152,0.104248,0.179268,-0.07502,0
6000,6253,0.606486,0.009159,0.015102,-0.005943,0
6000,6254,0.685196,0.006003,0.008761,-0.002758,0
6000,6255,0.546003,0.059071,0.108189,-0.049118,0
6000,6256,0.549298,0.038,0.069178,-0.031178,0
6000,6257,0.682952,0.000685,0.001002,-0.000317,0
6000,6258,0.582211,0.002986,0.005129,-0.002143,0
6000,6259,0.686098,0.004452,0.006489,-0.002037,0
6000,6260,0.633774,0.000126,0.000199,-0.000073,0.00001
6000,6261,0.558778,0.108499,0.194171,-0.085672,0
6000,6262,0.600256,0.008705,0.014502,-0.005797,0
6000,6263,0.656187,0.00121,0.001844,-0.000634,0
6000,6264,0.52311,0.007017,0.013414,-0.006397,0
6000,6265,0.539866,0.116695,0.216156,-0.099461,0
6000,6266,0.533191,0.053073,0.099539,-0.046466,0
6000,6267,0.418706,0.011772,0.028115,-0.016343,0
6000,6268,0.517381,0.010065,0.019454,-0.009389,0
6000,6270,0.48951,0.062165,0.126995,-0.06483,0
6000,6271,0.541652,0.055193,0.101897,-0.046704,0
6000,6272,0.385259,0.003553,0.009222,-0.005669,0
6000,6273,0.472861,0.032738,0.069234,-0.036496,0
6000,6274,0.400083,0.000103,0.000258,-0.000155,0
6000,6275,0.627389,0.000794,0.001265,-0.000471,0
6000,6277,0.932115,0.269456,0.28908,-0.019624,0
6000,6278,0.685422,0.025412,0.037076,-0.011664,0
6000,6279,0.556709,0.05518,0.099119,-0.043939,0
6000,6280,0.890477,0.015427,0.017324,-0.001897,0
6000,6281,0.778711,0.001122,0.001441,-0.000319,0
6000,6282,0.56226,0.00031,0.000551,-0.000241,0
6000,6283,0.699632,0.000688,0.000983,-0.000295,0
6000,6284,0.564117,0.003485,0.006177,-0.002692,0
6000,6285,0.883587,0.000257,0.00029,-0.000033,0.096746
6000,6286,0.608387,0.002149,0.003533,-0.001384,0
6000,6290,0.617288,0.000086,0.00014,-0.000054,0.000107
6000,6291,0.876132,0.003401,0.003881,-0.00048,0
6000,6292,0.580043,0.001989,0.003429,-0.00144,0
6000,6293,0.648645,0.02946,0.045418,-0.015958,0
6000,6294,0.761656,0.009586,0.012586,-0.003,0
6000,6295,1.128728,0.012351,0.010942,0.001409,0
6000,6296,0.940654,0.03865,0.041089,-0.002439,0
6000,6297,0.790664,0.003837,0.004852,-0.001015,0
6000,6298,0.53368,0.030726,0.057574,-0.026848,0
6000,6299,0.514932,0.03408,0.066184,-0.032104,0
6000,6300,0.645939,0.001299,0.002011,-0.000712,0
6000,6301,0.540814,0.002468,0.004564,-0.002096,0
6000,6302,0.572574,0.003063,0.00535,-0.002287,0
6000,6303,0.553317,0.016056,0.029017,-0.012961,0
6000,6304,0.895672,0.001227,0.00137,-0.000143,0.001235
6000,6305,0.469933,0.009787,0.020827,-0.01104,0
6000,6306,0.506015,0.003382,0.006684,-0.003302,0
6000,6307,0.654599,0.002865,0.004376,-0.001511,0
6000,6308,0.580824,0.339194,0.583987,-0.244793,0
6000,6309,0.518179,0.240795,0.464695,-0.2239,0
6000,6310,0.448696,0.109129,0.243213,-0.134084,0
6000,6311,0.518132,0.032632,0.062981,-0.030349,0
6000,6312,0.564302,0.054596,0.096749,-0.042153,0
6000,6313,0.620842,0.423917,0.68281,-0.258893,0
6000,6314,0.476505,0.176936,0.37132,-0.194384,0
6000,6315,0.393569,0.031465,0.079949,-0.048484,0
6000,6316,0.435724,0.060603,0.139086,-0.078483,0
6000,6317,0.569115,0.005683,0.009985,-0.004302,0
6000,6318,0.419354,0.076006,0.181245,-0.105239,0
6000,6319,0.369947,0.012211,0.033008,-0.020797,0
6000,6320,0.458526,0.028829,0.062873,-0.034044,0
6000,6321,0.36501,0.01954,0.053533,-0.033993,0
6000,6322,0.491163,0.118344,0.240946,-0.122602,0
6000,6323,0.496848,0.069195,0.139267,-0.070072,0
6000,6324,0.437729,0.044537,0.101746,-0.057209,0
6000,6325,0.454928,0.005777,0.012699,-0.006922,0
6000,6326,0.546159,0.000979,0.001792,-0.000813,0
6000,6327,0.940377,0.002518,0.002678,-0.00016,0.010154
6000,6328,0.936422,0.000294,0.000314,-0.00002,0.348254
6000,6329,0.753913,0.000647,0.000858,-0.000211,0
6000,6330,0.4113,0.000363,0.000883,-0.00052,0
6000,6331,0.603477,0.003294,0.005458,-0.002164,0
6000,6332,1.042552,0.002664,0.002555,0.000109,0.07645
6000,6333,0.913327,0.00396,0.004336,-0.000376,2.00E-06
6000,6334,0.488753,0.000215,0.000439,-0.000224,0
6000,6335,0.870767,0.002578,0.002961,-0.000383,0
6000,6336,0.637636,0.000817,0.001282,-0.000465,0
6000,6337,0.559572,0.023691,0.042338,-0.018647,0
6000,6338,0.572765,0.005763,0.010062,-0.004299,0
6000,6339,0.610776,0.001613,0.002642,-0.001029,0
6000,6340,0.59713,0.002597,0.004349,-0.001752,0
6000,6341,0.589038,0.017053,0.02895,-0.011897,0
6000,6342,0.336316,0.003558,0.01058,-0.007022,0
6000,6343,0.393053,0.002842,0.00723,-0.004388,0
6000,6344,0.460886,0.00544,0.011803,-0.006363,0
6000,6345,0.353392,0.02542,0.071933,-0.046513,0
6000,6346,0.324178,0.004706,0.014517,-0.009811,0
6000,6347,0.415168,0.004251,0.010239,-0.005988,0
6000,6348,0.557472,0.265926,0.477022,-0.211096,0
6000,6349,0.525072,0.019254,0.036669,-0.017415,0
6000,6350,0.626537,0.167404,0.26719,-0.099786,0
6000,6351,0.553353,0.000391,0.000706,-0.000315,0
6000,6352,0.584327,0.294727,0.504387,-0.20966,0
6000,6353,0.453104,0.040093,0.088486,-0.048393,0
6000,6354,0.67016,0.010014,0.014943,-0.004929,0
6000,6355,0.677112,0.010856,0.016032,-0.005176,0
6000,6356,0.613134,0.002132,0.003478,-0.001346,0
6000,6357,0.4766,0.002123,0.004455,-0.002332,0
6000,6358,0.449866,0.072629,0.161446,-0.088817,0
